date;diesel_uptosep2021;regular_diesel
2008-11-18;1.16;
2008-11-19;1.1386;
2008-11-20;1.1231;
2008-11-21;1.1231;
2008-11-22;1.1156;
2008-11-23;1.1156;
2008-11-24;1.1231;
2008-11-25;1.119;
2008-11-26;1.1217;
2008-11-27;1.0983;
2008-11-28;1.0912;
2008-11-29;1.0817;
2008-11-30;1.0817;
2008-12-01;1.089;
2008-12-02;1.0791;
2008-12-03;1.0676;
2008-12-04;1.0633;
2008-12-05;1.0635;
2008-12-06;1.0529;
2008-12-07;1.0529;
2008-12-08;1.0596;
2008-12-09;1.0579;
2008-12-10;1.0446;
2008-12-11;1.0446;
2008-12-12;1.0446;
2008-12-13;1.027;
2008-12-14;1.0269;
2008-12-15;1.0122;
2008-12-16;1.0119;
2008-12-17;1.0087;
2008-12-18;0.9944;
2008-12-19;0.9945;
2008-12-20;0.9944;
2008-12-21;0.9944;
2008-12-22;0.9825;
2008-12-23;0.9825;
2008-12-24;0.9752;
2008-12-25;0.9752;
2008-12-26;0.9745;
2008-12-27;0.9626;
2008-12-28;0.9626;
2008-12-29;0.9603;
2008-12-30;0.9597;
2008-12-31;0.9503;
2009-01-01;0.9396;
2009-01-02;0.9387;
2009-01-03;0.9387;
2009-01-04;0.9387;
2009-01-05;0.9366;
2009-01-06;0.9327;
2009-01-07;0.9327;
2009-01-08;0.9255;
2009-01-09;0.9254;
2009-01-10;0.9267;
2009-01-11;0.928;
2009-01-12;0.9218;
2009-01-13;0.9277;
2009-01-14;0.9384;
2009-01-15;0.9512;
2009-01-16;0.957;
2009-01-17;0.9568;
2009-01-18;0.9569;
2009-01-19;0.9576;
2009-01-20;0.9582;
2009-01-21;0.9576;
2009-01-22;0.9568;
2009-01-23;0.9555;
2009-01-24;0.9552;
2009-01-25;0.9552;
2009-01-26;0.9547;
2009-01-27;0.9545;
2009-01-28;0.9551;
2009-01-29;0.9527;
2009-01-30;0.9497;
2009-01-31;0.9489;
2009-02-01;0.9489;
2009-02-02;0.9492;
2009-02-03;0.9568;
2009-02-04;0.9603;
2009-02-05;0.9608;
2009-02-06;0.961;
2009-02-07;0.9608;
2009-02-08;0.9609;
2009-02-09;0.9623;
2009-02-10;0.962;
2009-02-11;0.9619;
2009-02-12;0.9619;
2009-02-13;0.9615;
2009-02-14;0.961;
2009-02-15;0.9609;
2009-02-16;0.9626;
2009-02-17;0.9624;
2009-02-18;0.9579;
2009-02-19;0.9536;
2009-02-20;0.9536;
2009-02-21;0.9519;
2009-02-22;0.9518;
2009-02-23;0.954;
2009-02-24;0.9529;
2009-02-25;0.941;
2009-02-26;0.9285;
2009-02-27;0.9271;
2009-02-28;0.9246;
2009-03-01;0.9242;
2009-03-02;0.9256;
2009-03-03;0.9253;
2009-03-04;0.9258;
2009-03-05;1.0103;
2009-03-06;1.0099;
2009-03-07;0.9244;
2009-03-08;0.9243;
2009-03-09;0.9258;
2009-03-10;0.9255;
2009-03-11;0.9248;
2009-03-12;0.9245;
2009-03-13;0.9243;
2009-03-14;0.9228;
2009-03-15;0.9229;
2009-03-16;0.9244;
2009-03-17;0.9245;
2009-03-18;0.9244;
2009-03-19;0.9244;
2009-03-20;0.9241;
2009-03-21;0.9221;
2009-03-22;0.9221;
2009-03-23;0.9242;
2009-03-24;0.9242;
2009-03-25;1.0933;
2009-03-26;0.9323;
2009-03-27;0.9325;
2009-03-28;0.9323;
2009-03-29;0.9322;
2009-03-30;0.9333;
2009-03-31;0.9345;
2009-04-01;0.953;
2009-04-02;0.9557;
2009-04-03;0.9562;
2009-04-04;0.9549;
2009-04-05;0.955;
2009-04-06;0.9581;
2009-04-07;0.9581;
2009-04-08;0.9578;
2009-04-09;0.958;
2009-04-10;0.958;
2009-04-11;0.9554;
2009-04-12;0.9555;
2009-04-13;0.9583;
2009-04-14;0.9584;
2009-04-15;0.9636;
2009-04-16;0.9657;
2009-04-17;0.9673;
2009-04-18;0.9672;
2009-04-19;0.9673;
2009-04-20;0.9711;
2009-04-21;0.9721;
2009-04-22;0.9738;
2009-04-23;0.9752;
2009-04-24;0.9753;
2009-04-25;0.9723;
2009-04-26;0.9723;
2009-04-27;0.9757;
2009-04-28;0.9758;
2009-04-29;0.9722;
2009-04-30;0.9708;
2009-05-01;0.9691;
2009-05-02;0.9658;
2009-05-03;0.9659;
2009-05-04;0.969;
2009-05-05;0.9676;
2009-05-06;0.9659;
2009-05-07;0.9638;
2009-05-08;0.9625;
2009-05-09;0.962;
2009-05-10;0.962;
2009-05-11;0.9654;
2009-05-12;0.9669;
2009-05-13;0.9714;
2009-05-14;0.9756;
2009-05-15;0.9771;
2009-05-16;0.9745;
2009-05-17;0.9745;
2009-05-18;0.978;
2009-05-19;0.9781;
2009-05-20;0.9781;
2009-05-21;0.9783;
2009-05-22;0.978;
2009-05-23;0.9755;
2009-05-24;0.9756;
2009-05-25;0.9783;
2009-05-26;0.9782;
2009-05-27;0.978;
2009-05-28;0.978;
2009-05-29;0.9779;
2009-05-30;0.9752;
2009-05-31;0.9746;
2009-06-01;0.9779;
2009-06-02;0.9778;
2009-06-03;0.9792;
2009-06-04;0.9808;
2009-06-05;0.9815;
2009-06-06;0.9846;
2009-06-07;0.9858;
2009-06-08;0.9935;
2009-06-09;0.9987;
2009-06-10;1.0082;
2009-06-11;1.0089;
2009-06-12;1.0129;
2009-06-13;1.0116;
2009-06-14;1.0117;
2009-06-15;1.0144;
2009-06-16;1.015;
2009-06-17;1.023;
2009-06-18;1.0259;
2009-06-19;1.0264;
2009-06-20;1.0237;
2009-06-21;1.0237;
2009-06-22;1.0265;
2009-06-23;1.0294;
2009-06-24;1.0351;
2009-06-25;1.0382;
2009-06-26;1.039;
2009-06-27;1.0365;
2009-06-28;1.0365;
2009-06-29;1.0393;
2009-06-30;1.0377;
2009-07-01;1.0332;
2009-07-02;1.0322;
2009-07-03;1.0315;
2009-07-04;1.0275;
2009-07-05;1.0275;
2009-07-06;1.0305;
2009-07-07;1.0297;
2009-07-08;1.0274;
2009-07-09;1.0253;
2009-07-10;1.0244;
2009-07-11;1.0213;
2009-07-12;1.0213;
2009-07-13;1.0244;
2009-07-14;1.0243;
2009-07-15;1.0127;
2009-07-16;1.007;
2009-07-17;1.0057;
2009-07-18;1.0022;
2009-07-19;1.0023;
2009-07-20;1.0032;
2009-07-21;1.0001;
2009-07-22;0.9973;
2009-07-23;0.9969;
2009-07-24;0.9966;
2009-07-25;0.994;
2009-07-26;0.9941;
2009-07-27;0.9998;
2009-07-28;1.0068;
2009-07-29;1.0135;
2009-07-30;1.0183;
2009-07-31;1.0204;
2009-08-01;1.0187;
2009-08-02;1.0187;
2009-08-03;1.0216;
2009-08-04;1.0218;
2009-08-05;1.029;
2009-08-06;1.0305;
2009-08-07;1.0325;
2009-08-08;1.0316;
2009-08-09;1.0316;
2009-08-10;1.0344;
2009-08-11;1.0388;
2009-08-12;1.0482;
2009-08-13;1.0523;
2009-08-14;1.0529;
2009-08-15;1.0508;
2009-08-16;1.0508;
2009-08-17;1.0541;
2009-08-18;1.0553;
2009-08-19;1.0554;
2009-08-20;1.0555;
2009-08-21;1.0555;
2009-08-22;1.0532;
2009-08-23;1.0531;
2009-08-24;1.0559;
2009-08-25;1.0559;
2009-08-26;1.0556;
2009-08-27;1.0554;
2009-08-28;1.055;
2009-08-29;1.0526;
2009-08-30;1.0525;
2009-08-31;1.0542;
2009-09-01;1.0531;
2009-09-02;1.0485;
2009-09-03;1.0466;
2009-09-04;1.0456;
2009-09-05;1.0423;
2009-09-06;1.0422;
2009-09-07;1.0452;
2009-09-08;1.0451;
2009-09-09;1.0355;
2009-09-10;1.0287;
2009-09-11;1.0252;
2009-09-12;1.0202;
2009-09-13;1.0193;
2009-09-14;1.021;
2009-09-15;1.0194;
2009-09-16;1.018;
2009-09-17;1.0173;
2009-09-18;1.0159;
2009-09-19;1.0122;
2009-09-20;1.0115;
2009-09-21;1.0142;
2009-09-22;1.0121;
2009-09-23;1.0112;
2009-09-24;1.0109;
2009-09-25;1.0082;
2009-09-26;1.005;
2009-09-27;1.0051;
2009-09-28;1.0104;
2009-09-29;1.0109;
2009-09-30;1.01;
2009-10-01;1.0095;
2009-10-02;1.0092;
2009-10-03;1.0065;
2009-10-04;1.0064;
2009-10-05;1.0094;
2009-10-06;1.0093;
2009-10-07;1.0094;
2009-10-08;1.01;
2009-10-09;1.0098;
2009-10-10;1.0075;
2009-10-11;1.0075;
2009-10-12;1.0099;
2009-10-13;1.2318;
2009-10-14;1.0124;
2009-10-15;1.0129;
2009-10-16;1.015;
2009-10-17;1.0147;
2009-10-18;1.0153;
2009-10-19;1.1197;
2009-10-20;1.0248;
2009-10-21;1.0296;
2009-10-22;1.0353;
2009-10-23;1.0355;
2009-10-24;1.0355;
2009-10-25;1.0375;
2009-10-26;1.0455;
2009-10-27;1.048;
2009-10-28;1.0513;
2009-10-29;1.0532;
2009-10-30;1.0531;
2009-10-31;1.0504;
2009-11-01;1.0503;
2009-11-02;1.0534;
2009-11-03;1.0537;
2009-11-04;1.0537;
2009-11-05;1.0541;
2009-11-06;1.054;
2009-11-07;1.0518;
2009-11-08;1.0518;
2009-11-09;1.0553;
2009-11-10;1.0556;
2009-11-11;1.0559;
2009-11-12;1.0561;
2009-11-13;1.0559;
2009-11-14;1.052;
2009-11-15;1.0513;
2009-11-16;1.0531;
2009-11-17;1.1557;
2009-11-18;1.1536;
2009-11-19;1.1521;
2009-11-20;1.0478;
2009-11-21;1.0451;
2009-11-22;1.0451;
2009-11-23;1.0477;
2009-11-24;1.0477;
2009-11-25;1.0491;
2009-11-26;1.0509;
2009-11-27;1.051;
2009-11-28;1.0497;
2009-11-29;1.0496;
2009-11-30;1.0523;
2009-12-01;1.0523;
2009-12-02;1.0504;
2009-12-03;1.0491;
2009-12-04;1.0473;
2009-12-05;1.0444;
2009-12-06;1.0443;
2009-12-07;1.0471;
2009-12-08;1.0491;
2009-12-09;1.0514;
2009-12-10;1.052;
2009-12-11;1.0519;
2009-12-12;1.0493;
2009-12-13;1.0492;
2009-12-14;1.0495;
2009-12-15;1.0489;
2009-12-16;1.0463;
2009-12-17;1.0453;
2009-12-18;1.0446;
2009-12-19;1.0394;
2009-12-20;1.0392;
2009-12-21;1.0401;
2009-12-22;1.0491;
2009-12-23;1.0491;
2009-12-24;1.0497;
2009-12-25;1.0496;
2009-12-26;1.0421;
2009-12-27;1.0443;
2009-12-28;1.048;
2009-12-29;1.0549;
2009-12-30;1.055;
2009-12-31;1.0563;
2010-01-01;1.0563;
2010-01-02;1.0537;
2010-01-03;1.0538;
2010-01-04;1.0567;
2010-01-05;1.0654;
2010-01-06;1.0702;
2010-01-07;1.0747;
2010-01-08;1.0752;
2010-01-09;1.0734;
2010-01-10;1.0743;
2010-01-11;1.0805;
2010-01-12;1.0838;
2010-01-13;1.0889;
2010-01-14;1.0938;
2010-01-15;1.0941;
2010-01-16;1.09;
2010-01-17;1.0899;
2010-01-18;1.0913;
2010-01-19;1.0896;
2010-01-20;1.087;
2010-01-21;1.0864;
2010-01-22;1.0839;
2010-01-23;1.0798;
2010-01-24;1.0788;
2010-01-25;1.0815;
2010-01-26;1.0783;
2010-01-27;1.0773;
2010-01-28;1.0765;
2010-01-29;1.0741;
2010-01-30;1.0698;
2010-01-31;1.0682;
2010-02-01;1.0712;
2010-02-02;1.0682;
2010-02-03;1.0667;
2010-02-04;1.0659;
2010-02-05;1.0664;
2010-02-06;1.0639;
2010-02-07;1.0647;
2010-02-08;1.0694;
2010-02-09;1.0726;
2010-02-10;1.0731;
2010-02-11;1.0735;
2010-02-12;1.073;
2010-02-13;1.0697;
2010-02-14;1.0696;
2010-02-15;1.0724;
2010-02-16;1.0716;
2010-02-17;1.0711;
2010-02-18;1.0707;
2010-02-19;1.0706;
2010-02-20;1.0708;
2010-02-21;1.0725;
2010-02-22;1.0826;
2010-02-23;1.0875;
2010-02-24;1.0877;
2010-02-25;1.0882;
2010-02-26;1.0892;
2010-02-27;1.0885;
2010-02-28;1.09;
2010-03-01;1.0982;
2010-03-02;1.1005;
2010-03-03;1.1017;
2010-03-04;1.1033;
2010-03-05;1.1041;
2010-03-06;1.102;
2010-03-07;1.103;
2010-03-08;1.1092;
2010-03-09;1.1121;
2010-03-10;1.1127;
2010-03-11;1.113;
2010-03-12;1.1132;
2010-03-13;1.1121;
2010-03-14;1.1132;
2010-03-15;1.1202;
2010-03-16;1.1226;
2010-03-17;1.1234;
2010-03-18;1.1242;
2010-03-19;1.1242;
2010-03-20;1.1214;
2010-03-21;1.1214;
2010-03-22;1.1247;
2010-03-23;1.1247;
2010-03-24;1.1249;
2010-03-25;1.1251;
2010-03-26;1.1256;
2010-03-27;1.1244;
2010-03-28;1.1256;
2010-03-29;1.1324;
2010-03-30;1.1371;
2010-03-31;1.138;
2010-04-01;1.138;
2010-04-02;1.1388;
2010-04-03;1.1362;
2010-04-04;1.1377;
2010-04-05;1.144;
2010-04-06;1.1475;
2010-04-07;1.1488;
2010-04-08;1.1507;
2010-04-09;1.154;
2010-04-10;1.1557;
2010-04-11;1.1567;
2010-04-12;1.1656;
2010-04-13;1.169;
2010-04-14;1.1699;
2010-04-15;1.1705;
2010-04-16;1.1704;
2010-04-17;1.1673;
2010-04-18;1.1672;
2010-04-19;1.1695;
2010-04-20;1.1688;
2010-04-21;1.1679;
2010-04-22;1.1681;
2010-04-23;1.1681;
2010-04-24;1.1649;
2010-04-25;1.1648;
2010-04-26;1.1683;
2010-04-27;1.1685;
2010-04-28;1.1685;
2010-04-29;1.1685;
2010-04-30;1.1685;
2010-05-01;1.1664;
2010-05-02;1.1664;
2010-05-03;1.1708;
2010-05-04;1.1731;
2010-05-05;1.173;
2010-05-06;1.1732;
2010-05-07;1.1733;
2010-05-08;1.1705;
2010-05-09;1.1702;
2010-05-10;1.1733;
2010-05-11;1.1732;
2010-05-12;1.1728;
2010-05-13;1.1729;
2010-05-14;1.1729;
2010-05-15;1.1701;
2010-05-16;1.1699;
2010-05-17;1.1729;
2010-05-18;1.1729;
2010-05-19;1.1726;
2010-05-20;1.172;
2010-05-21;1.1715;
2010-05-22;1.1681;
2010-05-23;1.1679;
2010-05-24;1.1682;
2010-05-25;1.1605;
2010-05-26;1.1561;
2010-05-27;1.1554;
2010-05-28;1.1551;
2010-05-29;1.152;
2010-05-31;1.154;
2010-06-01;1.1521;
2010-06-02;1.1513;
2010-06-03;1.1515;
2010-06-04;1.1516;
2010-06-05;1.1502;
2010-06-06;1.15;
2010-06-07;1.1572;
2010-06-08;1.1626;
2010-06-09;1.1662;
2010-06-10;1.1667;
2010-06-11;1.167;
2010-06-12;1.1648;
2010-06-13;1.1653;
2010-06-14;1.1704;
2010-06-15;1.1719;
2010-06-16;1.1722;
2010-06-17;1.1724;
2010-06-18;1.1729;
2010-06-19;1.1697;
2010-06-20;1.1699;
2010-06-21;1.1735;
2010-06-22;1.174;
2010-06-23;1.1739;
2010-06-24;1.1763;
2010-06-25;1.1798;
2010-06-26;1.1771;
2010-06-27;1.1771;
2010-06-28;1.1805;
2010-06-29;1.1808;
2010-06-30;1.181;
2010-07-01;1.1882;
2010-07-02;1.1898;
2010-07-03;1.1865;
2010-07-04;1.1863;
2010-07-05;1.1819;
2010-07-06;1.1748;
2010-07-07;1.1732;
2010-07-08;1.1731;
2010-07-09;1.173;
2010-07-10;1.1699;
2010-07-11;1.1699;
2010-07-12;1.1671;
2010-07-13;1.1629;
2010-07-14;1.1611;
2010-07-15;1.1606;
2010-07-16;1.1603;
2010-07-17;1.1576;
2010-07-18;1.1575;
2010-07-19;1.1605;
2010-07-20;1.1603;
2010-07-21;1.1601;
2010-07-22;1.1601;
2010-07-23;1.16;
2010-07-24;1.1573;
2010-07-25;1.1572;
2010-07-26;1.1601;
2010-07-27;1.1599;
2010-07-28;1.1598;
2010-07-29;1.1598;
2010-07-30;1.1599;
2010-07-31;1.157;
2010-08-01;1.1569;
2010-08-02;1.1599;
2010-08-03;1.1597;
2010-08-04;1.1594;
2010-08-05;1.1594;
2010-08-06;1.1595;
2010-08-07;1.1598;
2010-08-08;1.1616;
2010-08-09;1.1698;
2010-08-10;1.1729;
2010-08-11;1.1736;
2010-08-12;1.174;
2010-08-13;1.1742;
2010-08-14;1.1712;
2010-08-15;1.1711;
2010-08-16;1.171;
2010-08-17;1.1679;
2010-08-18;1.1671;
2010-08-19;1.166;
2010-08-20;1.1666;
2010-08-21;1.1637;
2010-08-22;1.1636;
2010-08-23;1.165;
2010-08-24;1.163;
2010-08-25;1.1616;
2010-08-26;1.1615;
2010-08-27;1.1613;
2010-08-28;1.1584;
2010-08-29;1.1583;
2010-08-30;1.1598;
2010-08-31;1.1574;
2010-09-01;1.1562;
2010-09-02;1.156;
2010-09-03;1.156;
2010-09-04;1.1534;
2010-09-05;1.1532;
2010-09-06;1.1564;
2010-09-07;1.1575;
2010-09-08;1.1575;
2010-09-09;1.1575;
2010-09-10;1.1577;
2010-09-11;1.1568;
2010-09-12;1.1571;
2010-09-13;1.1626;
2010-09-14;1.1654;
2010-09-15;1.1656;
2010-09-16;1.1658;
2010-09-17;1.1659;
2010-09-18;1.1629;
2010-09-19;1.1628;
2010-09-20;1.1659;
2010-09-21;1.1643;
2010-09-22;1.1642;
2010-09-23;1.1644;
2010-09-24;1.1644;
2010-09-25;1.1615;
2010-09-26;1.1615;
2010-09-27;1.1612;
2010-09-28;1.1566;
2010-09-29;1.1559;
2010-09-30;1.1558;
2010-10-01;1.1557;
2010-10-02;1.1528;
2010-10-03;1.1528;
2010-10-04;1.1556;
2010-10-05;1.155;
2010-10-06;1.155;
2010-10-07;1.1552;
2010-10-08;1.1558;
2010-10-09;1.1541;
2010-10-10;1.1546;
2010-10-11;1.1611;
2010-10-12;1.1646;
2010-10-13;1.165;
2010-10-14;1.1655;
2010-10-15;1.1656;
2010-10-16;1.162;
2010-10-17;1.1619;
2010-10-18;1.1657;
2010-10-19;1.1656;
2010-10-20;1.1655;
2010-10-21;1.1653;
2010-10-22;1.1654;
2010-10-23;1.1619;
2010-10-24;1.1619;
2010-10-25;1.1654;
2010-10-26;1.1652;
2010-10-27;1.1648;
2010-10-28;1.165;
2010-10-29;1.1651;
2010-10-30;1.1616;
2010-10-31;1.1615;
2010-11-01;1.165;
2010-11-02;1.1649;
2010-11-03;1.1648;
2010-11-04;1.1649;
2010-11-05;1.1649;
2010-11-06;1.162;
2010-11-07;1.1621;
2010-11-08;1.1674;
2010-11-09;1.169;
2010-11-10;1.1693;
2010-11-11;1.1701;
2010-11-12;1.1703;
2010-11-13;1.169;
2010-11-14;1.169;
2010-11-15;1.1826;
2010-11-16;1.1892;
2010-11-17;1.1906;
2010-11-18;1.1912;
2010-11-19;1.1913;
2010-11-20;1.1881;
2010-11-21;1.1881;
2010-11-22;1.1906;
2010-11-23;1.189;
2010-11-24;1.1869;
2010-11-25;1.1869;
2010-11-26;1.1868;
2010-11-27;1.1838;
2010-11-28;1.1837;
2010-11-29;1.1877;
2010-11-30;1.1885;
2010-12-01;1.1888;
2010-12-02;1.1891;
2010-12-03;1.1946;
2010-12-04;1.1966;
2010-12-05;1.1968;
2010-12-06;1.2082;
2010-12-07;1.2141;
2010-12-08;1.2157;
2010-12-09;1.2201;
2010-12-10;1.2224;
2010-12-11;1.2199;
2010-12-12;1.2201;
2010-12-13;1.2244;
2010-12-14;1.2255;
2010-12-15;1.2258;
2010-12-16;1.2258;
2010-12-17;1.2244;
2010-12-18;1.2214;
2010-12-19;1.2216;
2010-12-20;1.2266;
2010-12-21;1.2263;
2010-12-22;1.2261;
2010-12-23;1.2264;
2010-12-24;1.2269;
2010-12-25;1.2243;
2010-12-26;1.2267;
2010-12-27;1.2386;
2010-12-28;1.2471;
2010-12-29;1.248;
2010-12-30;1.248;
2010-12-31;1.2493;
2011-01-01;1.2669;
2011-01-02;1.2687;
2011-01-03;1.2768;
2011-01-04;1.2869;
2011-01-05;1.2885;
2011-01-06;1.2905;
2011-01-07;1.2912;
2011-01-08;1.2874;
2011-01-09;1.2882;
2011-01-10;1.293;
2011-01-11;1.2936;
2011-01-12;1.2944;
2011-01-13;1.2949;
2011-01-14;1.2964;
2011-01-15;1.2921;
2011-01-16;1.2733;
2011-01-17;1.3128;
2011-01-18;1.3229;
2011-01-19;1.3232;
2011-01-20;1.3242;
2011-01-21;1.3245;
2011-01-22;1.3183;
2011-01-23;1.3184;
2011-01-24;1.3163;
2011-01-25;1.3138;
2011-01-26;1.3136;
2011-01-27;1.3138;
2011-01-28;1.3135;
2011-01-29;1.3078;
2011-01-30;1.3079;
2011-01-31;1.3081;
2011-02-01;1.3184;
2011-02-02;1.3203;
2011-02-03;1.3209;
2011-02-04;1.3216;
2011-02-05;1.3174;
2011-02-06;1.3175;
2011-02-07;1.3343;
2011-02-08;1.341;
2011-02-09;1.3423;
2011-02-10;1.3434;
2011-02-11;1.3436;
2011-02-12;1.338;
2011-02-13;1.338;
2011-02-14;1.3441;
2011-02-15;1.3448;
2011-02-16;1.3455;
2011-02-17;1.3466;
2011-02-18;1.347;
2011-02-19;1.3438;
2011-02-20;1.327;
2011-02-21;1.3549;
2011-02-22;1.3621;
2011-02-23;1.3628;
2011-02-24;1.3631;
2011-02-25;1.3636;
2011-02-26;1.3581;
2011-02-27;1.3581;
2011-02-28;1.3659;
2011-03-01;1.3737;
2011-03-02;1.3745;
2011-03-03;1.3751;
2011-03-04;1.3761;
2011-03-05;1.3736;
2011-03-06;1.3739;
2011-03-07;1.3944;
2011-03-08;1.3986;
2011-03-09;1.4017;
2011-03-10;1.4024;
2011-03-11;1.4037;
2011-03-12;1.3978;
2011-03-13;1.3979;
2011-03-14;1.4055;
2011-03-15;1.4066;
2011-03-16;1.4087;
2011-03-17;1.4089;
2011-03-18;1.408;
2011-03-19;1.4019;
2011-03-20;1.3838;
2011-03-21;1.4086;
2011-03-22;1.4082;
2011-03-23;1.4076;
2011-03-24;1.4074;
2011-03-25;1.4071;
2011-03-26;1.4012;
2011-03-27;1.4014;
2011-03-28;1.4076;
2011-03-29;1.4075;
2011-03-30;1.4077;
2011-03-31;1.4077;
2011-04-01;1.4072;
2011-04-02;1.3995;
2011-04-03;1.3998;
2011-04-04;1.4074;
2011-04-05;1.4074;
2011-04-06;1.4076;
2011-04-07;1.4078;
2011-04-08;1.4078;
2011-04-09;1.4031;
2011-04-10;1.4032;
2011-04-11;1.4128;
2011-04-12;1.4181;
2011-04-13;1.4191;
2011-04-14;1.4195;
2011-04-15;1.4191;
2011-04-16;1.413;
2011-04-17;1.3954;
2011-04-18;1.4174;
2011-04-19;1.4153;
2011-04-20;1.4153;
2011-04-21;1.4154;
2011-04-22;1.4147;
2011-04-23;1.4087;
2011-04-24;1.4091;
2011-04-25;1.4152;
2011-04-26;1.4153;
2011-04-27;1.4152;
2011-04-28;1.4152;
2011-04-29;1.4145;
2011-04-30;1.4083;
2011-05-01;1.4088;
2011-05-02;1.4112;
2011-05-03;1.4071;
2011-05-04;1.4063;
2011-05-05;1.406;
2011-05-06;1.4052;
2011-05-07;1.4012;
2011-05-08;1.3992;
2011-05-09;1.3864;
2011-05-10;1.3773;
2011-05-11;1.3737;
2011-05-12;1.3728;
2011-05-13;1.3716;
2011-05-14;1.3653;
2011-05-15;1.3474;
2011-05-16;1.3688;
2011-05-17;1.3648;
2011-05-18;1.364;
2011-05-19;1.3638;
2011-05-20;1.3629;
2011-05-21;1.3566;
2011-05-22;1.3572;
2011-05-23;1.3616;
2011-05-24;1.3598;
2011-05-25;1.3595;
2011-05-26;1.359;
2011-05-27;1.3556;
2011-05-28;1.3502;
2011-05-29;1.3508;
2011-05-30;1.3445;
2011-05-31;1.3518;
2011-06-01;1.3507;
2011-06-02;1.3497;
2011-06-03;1.3486;
2011-06-04;1.3419;
2011-06-05;1.3431;
2011-06-06;1.352;
2011-06-07;1.3559;
2011-06-08;1.3555;
2011-06-09;1.3555;
2011-06-10;1.3545;
2011-06-11;1.3512;
2011-06-12;1.3517;
2011-06-13;1.3549;
2011-06-14;1.3552;
2011-06-15;1.3555;
2011-06-16;1.3555;
2011-06-17;1.3542;
2011-06-18;1.3479;
2011-06-19;1.3297;
2011-06-20;1.3621;
2011-06-21;1.3686;
2011-06-22;1.3693;
2011-06-23;1.3695;
2011-06-24;1.3685;
2011-06-25;1.3643;
2011-06-26;1.3621;
2011-06-27;1.3535;
2011-06-28;1.3458;
2011-06-29;1.344;
2011-06-30;1.3435;
2011-07-01;1.3424;
2011-07-02;1.3361;
2011-07-03;1.3367;
2011-07-04;1.3398;
2011-07-05;1.3371;
2011-07-06;1.3351;
2011-07-07;1.3348;
2011-07-08;1.3338;
2011-07-09;1.3298;
2011-07-10;1.3305;
2011-07-11;1.3478;
2011-07-12;1.3515;
2011-07-13;1.3518;
2011-07-14;1.3522;
2011-07-15;1.3515;
2011-07-16;1.3465;
2011-07-17;1.333;
2011-07-18;1.3722;
2011-07-19;1.3798;
2011-07-20;1.381;
2011-07-21;1.3817;
2011-07-22;1.3816;
2011-07-23;1.3757;
2011-07-24;1.3763;
2011-07-25;1.3833;
2011-07-26;1.3834;
2011-07-27;1.3835;
2011-07-28;1.3836;
2011-07-29;1.3828;
2011-07-30;1.3766;
2011-07-31;1.3771;
2011-08-01;1.3793;
2011-08-02;1.3784;
2011-08-03;1.3779;
2011-08-04;1.378;
2011-08-05;1.3771;
2011-08-06;1.3709;
2011-08-07;1.3715;
2011-08-08;1.3734;
2011-08-09;1.3687;
2011-08-10;1.3681;
2011-08-11;1.3684;
2011-08-12;1.3662;
2011-08-13;1.3594;
2011-08-14;1.3597;
2011-08-15;1.3505;
2011-08-16;1.3441;
2011-08-17;1.341;
2011-08-18;1.34;
2011-08-19;1.3379;
2011-08-20;1.3315;
2011-08-21;1.3143;
2011-08-22;1.3395;
2011-08-23;1.3396;
2011-08-24;1.3392;
2011-08-25;1.3392;
2011-08-26;1.3373;
2011-08-27;1.3309;
2011-08-28;1.3325;
2011-08-29;1.341;
2011-08-30;1.3432;
2011-08-31;1.3431;
2011-09-01;1.3431;
2011-09-02;1.3414;
2011-09-03;1.3354;
2011-09-04;1.3369;
2011-09-05;1.3577;
2011-09-06;1.3646;
2011-09-07;1.365;
2011-09-08;1.3654;
2011-09-09;1.3637;
2011-09-10;1.3586;
2011-09-11;1.3604;
2011-09-12;1.3698;
2011-09-13;1.3716;
2011-09-14;1.3722;
2011-09-15;1.3724;
2011-09-16;1.3704;
2011-09-17;1.364;
2011-09-18;1.3469;
2011-09-19;1.3743;
2011-09-20;1.3756;
2011-09-21;1.3756;
2011-09-22;1.3757;
2011-09-23;1.3738;
2011-09-24;1.3675;
2011-09-25;1.3691;
2011-09-26;1.376;
2011-09-27;1.3761;
2011-09-28;1.376;
2011-09-29;1.3761;
2011-09-30;1.3741;
2011-10-01;1.3676;
2011-10-02;1.3693;
2011-10-03;1.3742;
2011-10-04;1.3727;
2011-10-05;1.3726;
2011-10-06;1.3727;
2011-10-07;1.3722;
2011-10-08;1.3661;
2011-10-09;1.3663;
2011-10-10;1.3728;
2011-10-11;1.3727;
2011-10-12;1.3726;
2011-10-13;1.3729;
2011-10-14;1.3708;
2011-10-15;1.3645;
2011-10-16;1.3473;
2011-10-17;1.3763;
2011-10-18;1.3845;
2011-10-19;1.3849;
2011-10-20;1.385;
2011-10-21;1.3833;
2011-10-22;1.3779;
2011-10-23;1.3797;
2011-10-24;1.3939;
2011-10-25;1.4002;
2011-10-26;1.4003;
2011-10-27;1.4006;
2011-10-28;1.3987;
2011-10-29;1.3922;
2011-10-30;1.394;
2011-10-31;1.401;
2011-11-01;1.4009;
2011-11-02;1.401;
2011-11-03;1.4012;
2011-11-04;1.399;
2011-11-05;1.3955;
2011-11-06;1.3951;
2011-11-07;1.4015;
