data;tipoCombustivel;precoMedio
"2016-04-17";"Gasolina de mistura (motores a 2 tempos)";"1,9615 €"
"2016-04-16";"Gasolina de mistura (motores a 2 tempos)";"1,9615 €"
"2016-04-15";"Gasolina de mistura (motores a 2 tempos)";"1,9615 €"
"2016-04-14";"Gasolina de mistura (motores a 2 tempos)";"1,9615 €"
"2016-04-13";"Gasolina de mistura (motores a 2 tempos)";"1,9615 €"
"2016-04-12";"Gasolina de mistura (motores a 2 tempos)";"1,9615 €"
"2016-04-11";"Gasolina de mistura (motores a 2 tempos)";"1,9616 €"
"2016-04-10";"Gasolina de mistura (motores a 2 tempos)";"1,9624 €"
"2016-04-09";"Gasolina de mistura (motores a 2 tempos)";"1,9623 €"
"2017-03-18";"Gasolina de mistura (motores a 2 tempos)";"1,9615 €"
"2017-03-19";"Gasolina de mistura (motores a 2 tempos)";"1,9615 €"
"2017-03-21";"Gasolina de mistura (motores a 2 tempos)";"1,9608 €"
"2017-03-20";"Gasolina de mistura (motores a 2 tempos)";"1,9616 €"
"2017-03-22";"Gasolina de mistura (motores a 2 tempos)";"1,9611 €"
"2017-03-23";"Gasolina de mistura (motores a 2 tempos)";"1,9613 €"
"2017-03-25";"Gasolina de mistura (motores a 2 tempos)";"1,9613 €"
"2017-03-24";"Gasolina de mistura (motores a 2 tempos)";"1,9613 €"
"2017-03-26";"Gasolina de mistura (motores a 2 tempos)";"1,9613 €"
"2017-03-27";"Gasolina de mistura (motores a 2 tempos)";"1,9613 €"
"2017-03-29";"Gasolina de mistura (motores a 2 tempos)";"1,9613 €"
"2017-03-28";"Gasolina de mistura (motores a 2 tempos)";"1,9613 €"
"2017-03-30";"Gasolina de mistura (motores a 2 tempos)";"1,9613 €"
"2017-03-31";"Gasolina de mistura (motores a 2 tempos)";"1,9613 €"
"2017-04-02";"Gasolina de mistura (motores a 2 tempos)";"1,9613 €"
"2017-04-01";"Gasolina de mistura (motores a 2 tempos)";"1,9613 €"
"2017-04-03";"Gasolina de mistura (motores a 2 tempos)";"1,9612 €"
"2017-04-04";"Gasolina de mistura (motores a 2 tempos)";"1,9613 €"
"2017-04-06";"Gasolina de mistura (motores a 2 tempos)";"1,9617 €"
"2017-04-05";"Gasolina de mistura (motores a 2 tempos)";"1,9617 €"
"2017-04-07";"Gasolina de mistura (motores a 2 tempos)";"1,9617 €"
"2017-04-09";"Gasolina de mistura (motores a 2 tempos)";"1,9617 €"
"2017-04-08";"Gasolina de mistura (motores a 2 tempos)";"1,9617 €"
"2017-04-11";"Gasolina de mistura (motores a 2 tempos)";"1,9663 €"
"2017-04-10";"Gasolina de mistura (motores a 2 tempos)";"1,9663 €"
"2017-04-12";"Gasolina de mistura (motores a 2 tempos)";"1,9663 €"
"2017-04-13";"Gasolina de mistura (motores a 2 tempos)";"1,9663 €"
"2017-04-15";"Gasolina de mistura (motores a 2 tempos)";"1,9663 €"
"2017-04-14";"Gasolina de mistura (motores a 2 tempos)";"1,9663 €"
"2017-04-16";"Gasolina de mistura (motores a 2 tempos)";"1,9665 €"
"2017-04-17";"Gasolina de mistura (motores a 2 tempos)";"1,8710 €"
"2017-04-19";"Gasolina de mistura (motores a 2 tempos)";"1,9672 €"
"2017-04-18";"Gasolina de mistura (motores a 2 tempos)";"1,9672 €"
"2017-04-20";"Gasolina de mistura (motores a 2 tempos)";"1,9672 €"
"2017-04-21";"Gasolina de mistura (motores a 2 tempos)";"1,9672 €"
"2017-04-23";"Gasolina de mistura (motores a 2 tempos)";"1,9674 €"
"2017-04-22";"Gasolina de mistura (motores a 2 tempos)";"1,9672 €"
"2017-04-24";"Gasolina de mistura (motores a 2 tempos)";"1,9673 €"
"2017-04-25";"Gasolina de mistura (motores a 2 tempos)";"1,9672 €"
"2017-04-27";"Gasolina de mistura (motores a 2 tempos)";"1,9670 €"
"2017-04-26";"Gasolina de mistura (motores a 2 tempos)";"1,9670 €"
"2017-04-28";"Gasolina de mistura (motores a 2 tempos)";"1,9670 €"
"2017-04-29";"Gasolina de mistura (motores a 2 tempos)";"1,9670 €"
"2017-05-01";"Gasolina de mistura (motores a 2 tempos)";"1,9669 €"
"2017-04-30";"Gasolina de mistura (motores a 2 tempos)";"1,9670 €"
"2017-05-02";"Gasolina de mistura (motores a 2 tempos)";"1,9665 €"
"2017-05-03";"Gasolina de mistura (motores a 2 tempos)";"1,9662 €"
"2017-05-05";"Gasolina de mistura (motores a 2 tempos)";"1,9656 €"
"2017-05-04";"Gasolina de mistura (motores a 2 tempos)";"1,9657 €"
"2017-05-06";"Gasolina de mistura (motores a 2 tempos)";"1,9656 €"
"2017-05-07";"Gasolina de mistura (motores a 2 tempos)";"1,9656 €"
"2017-05-09";"Gasolina de mistura (motores a 2 tempos)";"1,9646 €"
"2017-05-08";"Gasolina de mistura (motores a 2 tempos)";"1,9647 €"
"2017-05-10";"Gasolina de mistura (motores a 2 tempos)";"1,9643 €"
"2017-05-11";"Gasolina de mistura (motores a 2 tempos)";"1,9643 €"
"2017-05-13";"Gasolina de mistura (motores a 2 tempos)";"1,9643 €"
"2017-05-12";"Gasolina de mistura (motores a 2 tempos)";"1,9643 €"
"2017-05-14";"Gasolina de mistura (motores a 2 tempos)";"1,9646 €"
"2017-05-15";"Gasolina de mistura (motores a 2 tempos)";"1,9647 €"
"2017-05-17";"Gasolina de mistura (motores a 2 tempos)";"1,9647 €"
"2017-05-16";"Gasolina de mistura (motores a 2 tempos)";"1,9647 €"
"2017-05-18";"Gasolina de mistura (motores a 2 tempos)";"1,9647 €"
"2017-05-19";"Gasolina de mistura (motores a 2 tempos)";"1,9647 €"
"2017-05-21";"Gasolina de mistura (motores a 2 tempos)";"1,9647 €"
"2017-05-20";"Gasolina de mistura (motores a 2 tempos)";"1,9647 €"
"2017-05-22";"Gasolina de mistura (motores a 2 tempos)";"1,9651 €"
"2017-05-23";"Gasolina de mistura (motores a 2 tempos)";"1,9652 €"
"2017-05-25";"Gasolina de mistura (motores a 2 tempos)";"1,9652 €"
"2017-05-24";"Gasolina de mistura (motores a 2 tempos)";"1,9652 €"
"2017-05-26";"Gasolina de mistura (motores a 2 tempos)";"1,9652 €"
"2017-05-27";"Gasolina de mistura (motores a 2 tempos)";"1,9652 €"
"2017-05-29";"Gasolina de mistura (motores a 2 tempos)";"1,9652 €"
"2017-05-28";"Gasolina de mistura (motores a 2 tempos)";"1,9652 €"
"2017-05-30";"Gasolina de mistura (motores a 2 tempos)";"1,9654 €"
"2017-05-31";"Gasolina de mistura (motores a 2 tempos)";"1,9654 €"
"2017-06-02";"Gasolina de mistura (motores a 2 tempos)";"1,9654 €"
"2017-06-01";"Gasolina de mistura (motores a 2 tempos)";"1,9654 €"
"2017-06-03";"Gasolina de mistura (motores a 2 tempos)";"1,9654 €"
"2017-06-04";"Gasolina de mistura (motores a 2 tempos)";"1,9655 €"
"2017-06-06";"Gasolina de mistura (motores a 2 tempos)";"1,9648 €"
"2017-06-05";"Gasolina de mistura (motores a 2 tempos)";"1,9654 €"
"2017-06-07";"Gasolina de mistura (motores a 2 tempos)";"1,9648 €"
"2017-06-08";"Gasolina de mistura (motores a 2 tempos)";"1,9648 €"
"2017-06-10";"Gasolina de mistura (motores a 2 tempos)";"1,9650 €"
"2017-06-09";"Gasolina de mistura (motores a 2 tempos)";"1,9648 €"
"2017-06-11";"Gasolina de mistura (motores a 2 tempos)";"1,9650 €"
"2017-06-12";"Gasolina de mistura (motores a 2 tempos)";"1,9645 €"
"2017-06-14";"Gasolina de mistura (motores a 2 tempos)";"1,9637 €"
"2017-06-13";"Gasolina de mistura (motores a 2 tempos)";"1,9643 €"
"2017-06-15";"Gasolina de mistura (motores a 2 tempos)";"1,9637 €"
"2017-06-16";"Gasolina de mistura (motores a 2 tempos)";"1,9637 €"
"2017-06-18";"Gasolina de mistura (motores a 2 tempos)";"1,9640 €"
"2017-06-17";"Gasolina de mistura (motores a 2 tempos)";"1,9637 €"
"2017-06-19";"Gasolina de mistura (motores a 2 tempos)";"1,9638 €"
"2017-06-20";"Gasolina de mistura (motores a 2 tempos)";"1,9629 €"
"2017-06-22";"Gasolina de mistura (motores a 2 tempos)";"1,9629 €"
"2017-06-21";"Gasolina de mistura (motores a 2 tempos)";"1,9629 €"
"2017-06-23";"Gasolina de mistura (motores a 2 tempos)";"1,9629 €"
"2017-06-24";"Gasolina de mistura (motores a 2 tempos)";"1,9629 €"
"2017-06-26";"Gasolina de mistura (motores a 2 tempos)";"1,9631 €"
"2017-06-25";"Gasolina de mistura (motores a 2 tempos)";"1,9632 €"
"2017-06-27";"Gasolina de mistura (motores a 2 tempos)";"1,9631 €"
"2017-06-28";"Gasolina de mistura (motores a 2 tempos)";"1,9631 €"
"2017-06-30";"Gasolina de mistura (motores a 2 tempos)";"1,9631 €"
"2017-06-29";"Gasolina de mistura (motores a 2 tempos)";"1,9631 €"
"2017-07-01";"Gasolina de mistura (motores a 2 tempos)";"1,9631 €"
"2017-07-02";"Gasolina de mistura (motores a 2 tempos)";"1,9632 €"
"2017-07-04";"Gasolina de mistura (motores a 2 tempos)";"1,9632 €"
"2017-07-03";"Gasolina de mistura (motores a 2 tempos)";"1,9632 €"
"2017-07-05";"Gasolina de mistura (motores a 2 tempos)";"1,9629 €"
"2017-07-06";"Gasolina de mistura (motores a 2 tempos)";"1,9629 €"
"2017-07-08";"Gasolina de mistura (motores a 2 tempos)";"1,9711 €"
"2017-07-07";"Gasolina de mistura (motores a 2 tempos)";"1,9629 €"
"2017-07-09";"Gasolina de mistura (motores a 2 tempos)";"1,9719 €"
"2017-07-10";"Gasolina de mistura (motores a 2 tempos)";"1,9727 €"
"2017-07-12";"Gasolina de mistura (motores a 2 tempos)";"1,9631 €"
"2017-07-11";"Gasolina de mistura (motores a 2 tempos)";"1,9637 €"
"2017-07-13";"Gasolina de mistura (motores a 2 tempos)";"1,9631 €"
"2017-07-14";"Gasolina de mistura (motores a 2 tempos)";"1,9631 €"
"2017-07-16";"Gasolina de mistura (motores a 2 tempos)";"1,9631 €"
"2017-07-15";"Gasolina de mistura (motores a 2 tempos)";"1,9631 €"
"2017-07-17";"Gasolina de mistura (motores a 2 tempos)";"1,9629 €"
"2017-07-18";"Gasolina de mistura (motores a 2 tempos)";"1,9629 €"
"2017-07-20";"Gasolina de mistura (motores a 2 tempos)";"1,9628 €"
"2017-07-19";"Gasolina de mistura (motores a 2 tempos)";"1,9628 €"
"2017-07-21";"Gasolina de mistura (motores a 2 tempos)";"1,9628 €"
"2017-07-22";"Gasolina de mistura (motores a 2 tempos)";"1,9628 €"
"2017-07-24";"Gasolina de mistura (motores a 2 tempos)";"1,9629 €"
"2017-07-23";"Gasolina de mistura (motores a 2 tempos)";"1,9628 €"
"2017-07-25";"Gasolina de mistura (motores a 2 tempos)";"1,9630 €"
"2017-07-26";"Gasolina de mistura (motores a 2 tempos)";"1,9631 €"
"2017-07-28";"Gasolina de mistura (motores a 2 tempos)";"1,9631 €"
"2017-07-27";"Gasolina de mistura (motores a 2 tempos)";"1,9631 €"
"2017-07-29";"Gasolina de mistura (motores a 2 tempos)";"1,9631 €"
"2017-07-30";"Gasolina de mistura (motores a 2 tempos)";"1,9631 €"
"2017-08-01";"Gasolina de mistura (motores a 2 tempos)";"1,9631 €"
"2017-07-31";"Gasolina de mistura (motores a 2 tempos)";"1,9631 €"
"2017-08-02";"Gasolina de mistura (motores a 2 tempos)";"1,9634 €"
"2017-08-03";"Gasolina de mistura (motores a 2 tempos)";"1,9634 €"
"2017-08-05";"Gasolina de mistura (motores a 2 tempos)";"1,9634 €"
"2017-08-04";"Gasolina de mistura (motores a 2 tempos)";"1,9634 €"
"2017-08-06";"Gasolina de mistura (motores a 2 tempos)";"1,9633 €"
"2017-08-07";"Gasolina de mistura (motores a 2 tempos)";"1,9637 €"
"2017-08-09";"Gasolina de mistura (motores a 2 tempos)";"1,9639 €"
"2017-08-08";"Gasolina de mistura (motores a 2 tempos)";"1,9638 €"
"2017-08-10";"Gasolina de mistura (motores a 2 tempos)";"1,9641 €"
"2017-08-11";"Gasolina de mistura (motores a 2 tempos)";"1,9641 €"
"2017-08-13";"Gasolina de mistura (motores a 2 tempos)";"1,9642 €"
"2017-08-12";"Gasolina de mistura (motores a 2 tempos)";"1,9641 €"
"2017-08-14";"Gasolina de mistura (motores a 2 tempos)";"1,9643 €"
"2017-08-15";"Gasolina de mistura (motores a 2 tempos)";"1,9643 €"
"2017-08-17";"Gasolina de mistura (motores a 2 tempos)";"1,9642 €"
"2017-08-16";"Gasolina de mistura (motores a 2 tempos)";"1,9642 €"
"2017-08-18";"Gasolina de mistura (motores a 2 tempos)";"1,9640 €"
"2017-08-19";"Gasolina de mistura (motores a 2 tempos)";"1,9640 €"
"2017-08-21";"Gasolina de mistura (motores a 2 tempos)";"1,9639 €"
"2017-08-20";"Gasolina de mistura (motores a 2 tempos)";"1,9640 €"
"2017-08-22";"Gasolina de mistura (motores a 2 tempos)";"1,9638 €"
"2017-08-23";"Gasolina de mistura (motores a 2 tempos)";"1,9637 €"
"2017-08-25";"Gasolina de mistura (motores a 2 tempos)";"1,9637 €"
"2017-08-24";"Gasolina de mistura (motores a 2 tempos)";"1,9637 €"
"2017-08-26";"Gasolina de mistura (motores a 2 tempos)";"1,9640 €"
"2017-08-27";"Gasolina de mistura (motores a 2 tempos)";"1,9640 €"
"2017-08-29";"Gasolina de mistura (motores a 2 tempos)";"1,9644 €"
"2017-08-28";"Gasolina de mistura (motores a 2 tempos)";"1,9646 €"
"2017-08-30";"Gasolina de mistura (motores a 2 tempos)";"1,9645 €"
"2017-08-31";"Gasolina de mistura (motores a 2 tempos)";"1,9645 €"
"2017-09-02";"Gasolina de mistura (motores a 2 tempos)";"1,9644 €"
"2017-09-01";"Gasolina de mistura (motores a 2 tempos)";"1,9645 €"
"2017-09-03";"Gasolina de mistura (motores a 2 tempos)";"1,9644 €"
"2017-09-04";"Gasolina de mistura (motores a 2 tempos)";"1,9653 €"
"2017-09-06";"Gasolina de mistura (motores a 2 tempos)";"1,9656 €"
"2017-09-05";"Gasolina de mistura (motores a 2 tempos)";"1,9656 €"
"2017-09-07";"Gasolina de mistura (motores a 2 tempos)";"1,9657 €"
"2017-09-08";"Gasolina de mistura (motores a 2 tempos)";"1,9657 €"
"2017-09-10";"Gasolina de mistura (motores a 2 tempos)";"1,9657 €"
"2017-09-09";"Gasolina de mistura (motores a 2 tempos)";"1,9657 €"
"2017-09-11";"Gasolina de mistura (motores a 2 tempos)";"1,9659 €"
"2017-09-12";"Gasolina de mistura (motores a 2 tempos)";"1,9662 €"
"2017-09-14";"Gasolina de mistura (motores a 2 tempos)";"1,9662 €"
"2017-09-13";"Gasolina de mistura (motores a 2 tempos)";"1,9662 €"
"2017-09-15";"Gasolina de mistura (motores a 2 tempos)";"1,9662 €"
"2017-09-16";"Gasolina de mistura (motores a 2 tempos)";"1,9662 €"
"2017-09-18";"Gasolina de mistura (motores a 2 tempos)";"1,9658 €"
"2017-09-17";"Gasolina de mistura (motores a 2 tempos)";"1,9662 €"
"2017-09-19";"Gasolina de mistura (motores a 2 tempos)";"1,9658 €"
"2017-09-20";"Gasolina de mistura (motores a 2 tempos)";"1,9658 €"
"2017-09-22";"Gasolina de mistura (motores a 2 tempos)";"1,9658 €"
"2017-09-21";"Gasolina de mistura (motores a 2 tempos)";"1,9658 €"
"2017-09-23";"Gasolina de mistura (motores a 2 tempos)";"1,9666 €"
"2017-09-24";"Gasolina de mistura (motores a 2 tempos)";"1,9667 €"
"2017-09-26";"Gasolina de mistura (motores a 2 tempos)";"1,9660 €"
"2017-09-25";"Gasolina de mistura (motores a 2 tempos)";"1,9659 €"
"2017-09-27";"Gasolina de mistura (motores a 2 tempos)";"1,9651 €"
"2017-09-28";"Gasolina de mistura (motores a 2 tempos)";"1,9649 €"
"2017-09-30";"Gasolina de mistura (motores a 2 tempos)";"1,9649 €"
"2017-09-29";"Gasolina de mistura (motores a 2 tempos)";"1,9649 €"
"2017-10-01";"Gasolina de mistura (motores a 2 tempos)";"1,9652 €"
"2017-10-02";"Gasolina de mistura (motores a 2 tempos)";"1,9652 €"
"2017-10-04";"Gasolina de mistura (motores a 2 tempos)";"1,9654 €"
"2017-10-03";"Gasolina de mistura (motores a 2 tempos)";"1,9652 €"
"2017-10-05";"Gasolina de mistura (motores a 2 tempos)";"1,9654 €"
"2017-10-06";"Gasolina de mistura (motores a 2 tempos)";"1,9654 €"
"2017-10-08";"Gasolina de mistura (motores a 2 tempos)";"1,9656 €"
"2017-10-07";"Gasolina de mistura (motores a 2 tempos)";"1,9656 €"
"2017-10-09";"Gasolina de mistura (motores a 2 tempos)";"1,9653 €"
"2017-10-10";"Gasolina de mistura (motores a 2 tempos)";"1,9653 €"
"2017-10-12";"Gasolina de mistura (motores a 2 tempos)";"1,9653 €"
"2017-10-11";"Gasolina de mistura (motores a 2 tempos)";"1,9653 €"
"2017-10-13";"Gasolina de mistura (motores a 2 tempos)";"1,9653 €"
"2017-10-14";"Gasolina de mistura (motores a 2 tempos)";"1,9653 €"
"2017-10-16";"Gasolina de mistura (motores a 2 tempos)";"1,9653 €"
"2017-10-15";"Gasolina de mistura (motores a 2 tempos)";"1,9653 €"
"2017-10-17";"Gasolina de mistura (motores a 2 tempos)";"1,9658 €"
"2017-10-18";"Gasolina de mistura (motores a 2 tempos)";"1,9660 €"
"2017-10-20";"Gasolina de mistura (motores a 2 tempos)";"1,9656 €"
"2017-10-19";"Gasolina de mistura (motores a 2 tempos)";"1,9661 €"
"2017-10-21";"Gasolina de mistura (motores a 2 tempos)";"1,9656 €"
"2017-10-22";"Gasolina de mistura (motores a 2 tempos)";"1,9656 €"
"2017-10-24";"Gasolina de mistura (motores a 2 tempos)";"1,9649 €"
"2017-10-23";"Gasolina de mistura (motores a 2 tempos)";"1,9651 €"
"2017-10-25";"Gasolina de mistura (motores a 2 tempos)";"1,9651 €"
"2017-10-26";"Gasolina de mistura (motores a 2 tempos)";"1,9651 €"
"2017-10-28";"Gasolina de mistura (motores a 2 tempos)";"1,9653 €"
"2017-10-27";"Gasolina de mistura (motores a 2 tempos)";"1,9651 €"
"2017-10-29";"Gasolina de mistura (motores a 2 tempos)";"1,9653 €"
"2017-10-30";"Gasolina de mistura (motores a 2 tempos)";"1,9655 €"
"2017-11-01";"Gasolina de mistura (motores a 2 tempos)";"1,9654 €"
"2017-10-31";"Gasolina de mistura (motores a 2 tempos)";"1,9654 €"
"2017-11-02";"Gasolina de mistura (motores a 2 tempos)";"1,9654 €"
"2017-11-03";"Gasolina de mistura (motores a 2 tempos)";"1,9652 €"
"2017-11-05";"Gasolina de mistura (motores a 2 tempos)";"1,9652 €"
"2017-11-04";"Gasolina de mistura (motores a 2 tempos)";"1,9652 €"
"2017-11-06";"Gasolina de mistura (motores a 2 tempos)";"1,9661 €"
"2017-11-07";"Gasolina de mistura (motores a 2 tempos)";"1,9662 €"
"2017-11-09";"Gasolina de mistura (motores a 2 tempos)";"1,9663 €"
"2017-11-08";"Gasolina de mistura (motores a 2 tempos)";"1,9663 €"
"2017-11-10";"Gasolina de mistura (motores a 2 tempos)";"1,9663 €"
"2017-11-11";"Gasolina de mistura (motores a 2 tempos)";"1,9663 €"
"2017-11-13";"Gasolina de mistura (motores a 2 tempos)";"1,9666 €"
"2017-11-12";"Gasolina de mistura (motores a 2 tempos)";"1,9663 €"
"2017-11-14";"Gasolina de mistura (motores a 2 tempos)";"1,9670 €"
"2017-11-15";"Gasolina de mistura (motores a 2 tempos)";"1,9672 €"
"2017-11-17";"Gasolina de mistura (motores a 2 tempos)";"1,9680 €"
"2017-11-16";"Gasolina de mistura (motores a 2 tempos)";"1,9680 €"
"2017-11-18";"Gasolina de mistura (motores a 2 tempos)";"1,9680 €"
"2017-11-19";"Gasolina de mistura (motores a 2 tempos)";"1,9680 €"
"2017-11-21";"Gasolina de mistura (motores a 2 tempos)";"1,9665 €"
"2017-11-20";"Gasolina de mistura (motores a 2 tempos)";"1,9671 €"
"2017-11-22";"Gasolina de mistura (motores a 2 tempos)";"1,9665 €"
"2017-11-23";"Gasolina de mistura (motores a 2 tempos)";"1,9665 €"
"2017-11-25";"Gasolina de mistura (motores a 2 tempos)";"1,9665 €"
"2017-11-24";"Gasolina de mistura (motores a 2 tempos)";"1,9665 €"
"2017-11-26";"Gasolina de mistura (motores a 2 tempos)";"1,9665 €"
"2017-11-27";"Gasolina de mistura (motores a 2 tempos)";"1,9666 €"
"2017-11-29";"Gasolina de mistura (motores a 2 tempos)";"1,9665 €"
"2017-11-28";"Gasolina de mistura (motores a 2 tempos)";"1,9666 €"
"2017-11-30";"Gasolina de mistura (motores a 2 tempos)";"1,9665 €"
"2017-12-01";"Gasolina de mistura (motores a 2 tempos)";"1,9665 €"
"2017-12-03";"Gasolina de mistura (motores a 2 tempos)";"1,9665 €"
"2017-12-02";"Gasolina de mistura (motores a 2 tempos)";"1,9665 €"
"2017-12-04";"Gasolina de mistura (motores a 2 tempos)";"1,9665 €"
"2017-12-05";"Gasolina de mistura (motores a 2 tempos)";"1,9667 €"
"2017-12-07";"Gasolina de mistura (motores a 2 tempos)";"1,9666 €"
"2017-12-06";"Gasolina de mistura (motores a 2 tempos)";"1,9669 €"
"2017-12-08";"Gasolina de mistura (motores a 2 tempos)";"1,9666 €"
"2017-12-09";"Gasolina de mistura (motores a 2 tempos)";"1,9673 €"
"2017-12-11";"Gasolina de mistura (motores a 2 tempos)";"1,9668 €"
"2017-12-10";"Gasolina de mistura (motores a 2 tempos)";"1,9674 €"
"2017-12-12";"Gasolina de mistura (motores a 2 tempos)";"1,9664 €"
"2017-12-13";"Gasolina de mistura (motores a 2 tempos)";"1,9664 €"
"2017-12-15";"Gasolina de mistura (motores a 2 tempos)";"1,9653 €"
"2017-12-14";"Gasolina de mistura (motores a 2 tempos)";"1,9658 €"
"2017-12-16";"Gasolina de mistura (motores a 2 tempos)";"1,9655 €"
"2017-12-17";"Gasolina de mistura (motores a 2 tempos)";"1,9654 €"
"2017-12-19";"Gasolina de mistura (motores a 2 tempos)";"1,9650 €"
"2017-12-18";"Gasolina de mistura (motores a 2 tempos)";"1,9654 €"
"2017-12-20";"Gasolina de mistura (motores a 2 tempos)";"1,9652 €"
"2017-12-21";"Gasolina de mistura (motores a 2 tempos)";"1,9652 €"
"2017-12-23";"Gasolina de mistura (motores a 2 tempos)";"1,9653 €"
"2017-12-22";"Gasolina de mistura (motores a 2 tempos)";"1,9652 €"
"2017-12-24";"Gasolina de mistura (motores a 2 tempos)";"1,9653 €"
"2017-12-28";"Gasolina de mistura (motores a 2 tempos)";"1,9653 €"
"2017-12-29";"Gasolina de mistura (motores a 2 tempos)";"1,9653 €"
"2017-12-27";"Gasolina de mistura (motores a 2 tempos)";"1,9653 €"
"2017-12-26";"Gasolina de mistura (motores a 2 tempos)";"1,9653 €"
"2017-12-25";"Gasolina de mistura (motores a 2 tempos)";"1,9653 €"
"2017-12-31";"Gasolina de mistura (motores a 2 tempos)";"1,9653 €"
"2017-12-30";"Gasolina de mistura (motores a 2 tempos)";"1,9653 €"
"2018-01-01";"Gasolina de mistura (motores a 2 tempos)";"1,9653 €"
"2018-01-02";"Gasolina de mistura (motores a 2 tempos)";"1,9654 €"
"2018-01-04";"Gasolina de mistura (motores a 2 tempos)";"1,9660 €"
"2018-01-03";"Gasolina de mistura (motores a 2 tempos)";"1,9660 €"
"2018-01-05";"Gasolina de mistura (motores a 2 tempos)";"1,9660 €"
"2018-01-06";"Gasolina de mistura (motores a 2 tempos)";"1,9660 €"
"2018-01-08";"Gasolina de mistura (motores a 2 tempos)";"1,9661 €"
"2018-01-07";"Gasolina de mistura (motores a 2 tempos)";"1,9660 €"
"2018-01-09";"Gasolina de mistura (motores a 2 tempos)";"1,9659 €"
"2018-01-10";"Gasolina de mistura (motores a 2 tempos)";"1,9659 €"
"2018-01-12";"Gasolina de mistura (motores a 2 tempos)";"1,9658 €"
"2018-01-11";"Gasolina de mistura (motores a 2 tempos)";"1,9658 €"
"2018-01-13";"Gasolina de mistura (motores a 2 tempos)";"1,9658 €"
"2018-01-14";"Gasolina de mistura (motores a 2 tempos)";"1,9661 €"
"2018-01-16";"Gasolina de mistura (motores a 2 tempos)";"1,9669 €"
"2018-01-15";"Gasolina de mistura (motores a 2 tempos)";"1,9669 €"
"2018-01-17";"Gasolina de mistura (motores a 2 tempos)";"1,9672 €"
"2018-01-18";"Gasolina de mistura (motores a 2 tempos)";"1,9672 €"
"2018-01-20";"Gasolina de mistura (motores a 2 tempos)";"1,9678 €"
"2018-01-19";"Gasolina de mistura (motores a 2 tempos)";"1,9673 €"
"2018-01-21";"Gasolina de mistura (motores a 2 tempos)";"1,9678 €"
"2018-01-22";"Gasolina de mistura (motores a 2 tempos)";"1,9678 €"
"2018-01-24";"Gasolina de mistura (motores a 2 tempos)";"1,8701 €"
"2018-01-23";"Gasolina de mistura (motores a 2 tempos)";"1,9685 €"
"2018-01-25";"Gasolina de mistura (motores a 2 tempos)";"1,8678 €"
"2018-01-26";"Gasolina de mistura (motores a 2 tempos)";"1,8737 €"
"2018-01-28";"Gasolina de mistura (motores a 2 tempos)";"1,8740 €"
"2018-01-27";"Gasolina de mistura (motores a 2 tempos)";"1,8738 €"
"2018-01-29";"Gasolina de mistura (motores a 2 tempos)";"1,8761 €"
"2018-01-30";"Gasolina de mistura (motores a 2 tempos)";"1,8760 €"
"2018-02-01";"Gasolina de mistura (motores a 2 tempos)";"1,8753 €"
"2018-01-31";"Gasolina de mistura (motores a 2 tempos)";"1,8760 €"
"2018-02-02";"Gasolina de mistura (motores a 2 tempos)";"1,8752 €"
"2018-02-03";"Gasolina de mistura (motores a 2 tempos)";"1,8752 €"
"2018-02-05";"Gasolina de mistura (motores a 2 tempos)";"1,8750 €"
"2018-02-04";"Gasolina de mistura (motores a 2 tempos)";"1,8752 €"
"2018-02-06";"Gasolina de mistura (motores a 2 tempos)";"1,8758 €"
"2018-02-07";"Gasolina de mistura (motores a 2 tempos)";"1,8758 €"
"2018-02-09";"Gasolina de mistura (motores a 2 tempos)";"1,8756 €"
"2018-02-08";"Gasolina de mistura (motores a 2 tempos)";"1,8758 €"
"2018-02-10";"Gasolina de mistura (motores a 2 tempos)";"1,8756 €"
"2018-02-11";"Gasolina de mistura (motores a 2 tempos)";"1,8756 €"
"2018-02-13";"Gasolina de mistura (motores a 2 tempos)";"1,8739 €"
"2018-02-12";"Gasolina de mistura (motores a 2 tempos)";"1,8750 €"
"2018-02-14";"Gasolina de mistura (motores a 2 tempos)";"1,8727 €"
"2018-02-15";"Gasolina de mistura (motores a 2 tempos)";"1,8489 €"
"2018-02-17";"Gasolina de mistura (motores a 2 tempos)";"1,8493 €"
"2018-02-16";"Gasolina de mistura (motores a 2 tempos)";"1,8489 €"
"2018-02-18";"Gasolina de mistura (motores a 2 tempos)";"1,8496 €"
"2018-02-19";"Gasolina de mistura (motores a 2 tempos)";"1,8409 €"
"2018-02-21";"Gasolina de mistura (motores a 2 tempos)";"1,8400 €"
"2018-02-20";"Gasolina de mistura (motores a 2 tempos)";"1,8400 €"
"2013-11-30";"Gasolina de mistura (motores a 2 tempos)";"1,9105 €"
"2013-11-29";"Gasolina de mistura (motores a 2 tempos)";"1,9105 €"
"2013-12-02";"Gasolina de mistura (motores a 2 tempos)";"1,9111 €"
"2013-12-01";"Gasolina de mistura (motores a 2 tempos)";"1,9111 €"
"2013-12-03";"Gasolina de mistura (motores a 2 tempos)";"1,9107 €"
"2013-12-05";"Gasolina de mistura (motores a 2 tempos)";"1,9111 €"
"2013-12-04";"Gasolina de mistura (motores a 2 tempos)";"1,9111 €"
"2013-12-06";"Gasolina de mistura (motores a 2 tempos)";"1,9111 €"
