Sum of precoMedio;Column Labels;;;;;;;;;;;;;;;;;
Row Labels;Biodiesel B15;Gasóleo (até setembro 2021);Gasóleo colorido;Gasóleo de aquecimento;Gasóleo especial;Gasóleo simples;Gasolina 95 (até setembro 2021);Gasolina 98;Gasolina de mistura (motores a 2 tempos);Gasolina especial 95;Gasolina especial 98;Gasolina simples 95;GNC (gás natural comprimido) - €/kg;GNC (gás natural comprimido) - €/m3;GNL (gás natural liquefeito) - €/kg;GPL Auto;(blank);Grand Total
11/06/2009;0,9184;1,0089;0,6492;0,673;1,1093;;1,291;1,3567;1,5689;1,381;1,4558;;;;;0,5278;;11,94
12/06/2009;0,9279;1,0129;0,6535;0,6784;1,1116;;1,293;1,3611;1,5723;1,3813;1,4563;;;;;0,5286;;11,9769
13/06/2009;0,9279;1,0116;0,6538;0,6794;1,1094;;1,2906;1,3593;1,5716;1,3813;1,4558;;;;;0,5221;;11,9628
14/06/2009;0,9279;1,0117;0,6538;0,6794;1,1093;;1,2906;1,3596;1,5716;1,3813;1,4557;;;;;0,5222;;11,9631
15/06/2009;0,9303;1,0144;0,6553;0,6797;1,1122;;1,294;1,3621;1,5666;1,3814;1,4573;;;;;0,5279;;11,9812
16/06/2009;0,9303;1,015;0,656;0,681;1,1122;;1,2946;1,3627;1,5668;1,3814;1,4573;;;;;0,5279;;11,9852
17/06/2009;0,9351;1,023;0,6659;0,6907;1,1196;;1,3048;1,3733;1,5712;1,3944;1,4672;;;;;0,5347;;12,0799
18/06/2009;0,9433;1,0259;0,6678;0,6941;1,1216;;1,3086;1,3767;1,5778;1,3945;1,471;;;;;0,5355;;12,1168
19/06/2009;0,9433;1,0264;0,6692;0,6954;1,1218;;1,3093;1,3775;1,5787;1,3945;1,4714;;;;;0,5357;;12,1232
20/06/2009;0,9433;1,0237;0,6694;0,6956;1,1183;;1,306;1,3754;1,5801;1,3945;1,4706;;;;;0,5292;;12,1061
21/06/2009;0,9433;1,0237;0,6695;0,6956;1,1182;;1,3059;1,3756;1,5801;1,3945;1,4704;;;;;0,5293;;12,1061
22/06/2009;0,9433;1,0265;0,6698;0,6956;1,1209;;1,3096;1,3777;1,5802;1,3945;1,4713;;;;;0,5359;;12,1253
23/06/2009;0,9438;1,0294;0,6701;0,6962;1,1246;;1,3108;1,3878;1,5799;1,4001;1,4734;;;;;0,536;;12,1521
24/06/2009;0,951;1,0351;2,0363;0,7004;1,1312;;1,3149;1,3905;1,5818;1,4016;1,4793;;;;;0,5356;;13,5577
25/06/2009;0,9578;1,0382;0,6789;0,7034;1,1339;;1,3173;1,3943;1,5823;1,4026;1,4801;;;;;0,5372;;12,226
26/06/2009;0,9578;1,039;0,6796;0,7056;1,1348;;1,3183;1,3952;1,5832;1,4028;1,4811;;;;;0,5374;;12,2348
27/06/2009;0,9578;1,0365;0,6794;0,7057;1,1327;;1,3146;1,393;1,5833;1,4028;1,4813;;;;;0,5304;;12,2175
28/06/2009;0,9578;1,0365;0,6794;0,7057;1,1326;;1,3145;1,393;1,5833;1,4028;1,4811;;;;;0,5304;;12,2171
29/06/2009;0,9578;1,0393;0,6803;0,7068;1,1351;;1,3186;1,3959;1,5833;1,4028;1,4818;;;;;0,5365;;12,2382
30/06/2009;0,9578;1,0377;0,6803;0,7072;1,1331;;1,3143;1,3923;1,5833;1,3946;1,4755;;;;;0,537;;12,2131
01/07/2009;0,9531;1,0332;0,6745;0,7046;1,1287;;1,3002;1,3804;1,5782;1,3778;1,4592;;;;;0,5363;;12,1262
02/07/2009;0,9469;1,0322;0,6706;0,7034;1,128;;1,2962;1,3773;1,5756;1,3772;1,4554;;;;;0,537;;12,0998
03/07/2009;0,9469;1,0315;0,6697;0,7047;1,1272;;1,293;1,3734;1,5751;1,373;1,4537;;;;;0,5372;;12,0854
04/07/2009;0,9465;1,0275;0,6694;0,7054;1,1238;;1,2869;1,3693;1,5748;1,368;1,4505;;;;;0,5311;;12,0532
05/07/2009;0,9465;1,0275;0,6693;0,7054;1,1237;;1,2868;1,3694;1,5748;1,368;1,4504;;;;;0,5312;;12,053
06/07/2009;0,9465;1,0305;0,6697;0,7054;1,1263;;1,2907;1,3715;1,5748;1,368;1,4511;;;;;0,5373;;12,0718
07/07/2009;0,9441;1,0297;0,6695;0,7053;1,1249;;1,2903;1,3709;1,5744;1,3679;1,4488;;;;;0,5388;;12,0646
08/07/2009;0,9441;1,0274;0,6675;0,703;1,1233;;1,2841;1,3666;1,5737;1,3564;2,8747;;;;;0,5378;;13,4586
09/07/2009;0,9397;1,0253;0,665;0,7023;1,1213;;1,2803;1,3624;1,5726;1,3539;1,4395;;;;;0,5384;;12,0007
10/07/2009;0,9364;1,0244;0,6643;0,7019;1,1212;;1,2789;1,3587;1,5714;1,3537;1,4377;;;;;0,5389;;11,9875
11/07/2009;0,9364;1,0213;0,6634;0,7019;1,1185;;1,2728;1,3539;1,5714;1,353;1,4371;;;;;0,5323;;11,962
12/07/2009;0,9364;1,0213;0,6633;0,7019;1,1184;;1,2726;1,354;1,5714;1,3531;1,4369;;;;;0,5323;;11,9616
13/07/2009;0,9364;1,0244;0,6635;0,7021;1,1213;;1,2769;1,3563;1,5711;1,353;1,4378;;;;;0,5391;;11,9819
14/07/2009;0,9364;1,0243;0,6633;0,7015;1,1212;;1,2766;1,3557;1,5711;1,353;1,4376;;;;;0,5393;;11,98
15/07/2009;0,9278;1,0127;0,6504;0,6897;1,1107;;1,2654;1,3431;1,5689;1,3449;1,4283;;;;;0,5386;;11,8805
16/07/2009;0,9168;1,007;0,6448;0,6851;1,1034;;1,2597;1,3383;1,5674;1,3333;1,4205;;;;;0,5392;;11,8155
17/07/2009;0,9173;1,0057;0,643;0,6829;1,1022;;1,2578;1,3367;1,5661;1,3332;1,4185;;;;;0,5394;;11,8028
18/07/2009;0,9173;1,0022;0,6423;0,6816;1,0997;;1,2532;1,3337;1,5658;1,3331;1,4179;;;;;0,5328;;11,7796
19/07/2009;0,9173;1,0023;0,6423;0,6816;1,0996;;1,2532;1,3339;1,5658;1,3331;1,4178;;;;;0,5329;;11,7798
20/07/2009;0,9173;1,0032;0,6423;0,6792;1,1;;1,2573;1,336;1,5658;1,3331;1,4184;;;;;0,5395;;11,7921
21/07/2009;0,9126;1,0001;0,6409;0,6794;1,096;;1,2559;1,3349;1,5658;1,3331;1,4168;;;;;0,5395;;11,775
22/07/2009;0,9126;0,9973;1,2233;0,6788;1,0935;;1,2544;1,3335;1,5654;1,334;1,4162;;;;;0,5388;;12,3478
23/07/2009;0,9074;0,9969;1,2228;0,6786;1,0935;;1,2542;1,3332;1,5654;1,334;1,4159;;;;;0,5394;;12,3413
24/07/2009;0,9074;0,9966;1,2227;0,6782;1,0932;;1,2539;1,3331;1,5654;1,3339;1,4154;;;;;0,5394;;12,3392
25/07/2009;0,9074;0,994;1,2223;0,6781;1,0908;;1,2507;1,3304;1,5654;1,3338;1,4149;;;;;0,5329;;12,3207
26/07/2009;0,9074;0,9941;1,2223;0,6781;1,0906;;1,2507;1,3306;1,5654;1,3338;1,4148;;;;;0,5328;;12,3206
27/07/2009;0,9074;0,9998;1,2225;0,6781;1,0969;;1,2555;1,3341;1,5654;1,338;1,4179;;;;;0,5396;;12,3552
28/07/2009;0,9159;1,0068;0,6396;0,6787;1,1047;;1,2591;1,3374;1,5632;1,3433;1,4206;;;;;0,5395;;11,8088
29/07/2009;0,9156;1,0135;0,6525;0,6871;1,1103;;1,2643;1,3419;1,5643;1,3481;1,4269;;;;;0,5387;;11,8632
30/07/2009;0,9331;1,0183;0,6568;0,6903;1,1147;;1,2676;1,3455;1,5659;1,3537;1,4297;;;;;0,5393;;11,9149
31/07/2009;0,9331;1,0204;0,6594;0,6929;1,1174;;1,2693;1,3473;1,5676;1,3538;1,4316;;;;;0,5394;;11,9322
01/08/2009;0,9331;1,0187;0,6594;0,6933;1,1157;;1,2682;1,3471;1,5671;1,3537;1,432;;;;;0,5329;;11,9212
02/08/2009;0,9331;1,0187;0,6594;0,6933;1,1156;;1,2681;1,3473;1,5671;1,3537;1,4319;;;;;0,5327;;11,9209
03/08/2009;0,9331;1,0216;0,6601;0,694;1,1184;;1,2716;1,3501;1,5671;1,3534;1,4326;;;;;0,5395;;11,9415
04/08/2009;0,9331;1,0218;0,6603;0,6955;1,568;;1,2755;1,3524;1,5703;1,3619;1,4381;;;;;0,5394;;12,4163
05/08/2009;0,9379;1,029;1,1249;0,7028;1,5752;;1,2863;1,363;1,5752;1,3728;1,4474;;;;;0,5388;;12,9533
06/08/2009;0,9398;1,0305;0,6681;0,704;1,5768;;1,2895;1,3659;1,5784;1,373;1,451;;;;;0,5394;;12,5164
07/08/2009;0,9398;1,0325;0,6695;0,7044;1,5793;;1,3301;1,3685;1,5803;1,3773;1,4576;;;;;0,5394;;12,5787
08/08/2009;0,9398;1,0316;0,6703;0,7044;1,5792;;1,3304;1,3691;1,5807;1,3826;1,4606;;;;;0,533;;12,5817
09/08/2009;0,9398;1,0316;0,6703;0,7046;1,579;;1,3303;1,3693;1,5807;1,3826;1,4604;;;;;0,5328;;12,5814
10/08/2009;0,9398;1,0344;0,6705;0,7049;1,1321;;1,334;1,3725;1,5803;1,3828;1,4614;;;;;0,5396;;12,1523
11/08/2009;0,9398;1,0388;0,6716;0,7052;1,1372;;1,3375;1,3748;1,5804;1,3873;1,4659;;;;;0,5395;;12,178
12/08/2009;0,9398;1,0482;0,6853;0,7179;1,146;;1,3074;1,3823;1,5854;1,393;1,4712;;;;;0,5504;;12,2269
13/08/2009;0,9582;1,0523;0,6882;0,7213;1,1501;;1,3126;1,388;1,5865;1,3988;1,4752;;;;;0,5518;;12,283
14/08/2009;0,9582;1,0529;0,69;0,7222;1,1506;;1,3149;1,3901;1,5892;1,4025;1,4782;;;;;0,5522;;12,301
15/08/2009;0,9582;1,0508;0,69;0,7225;1,1484;;1,3134;1,39;1,5892;1,4023;1,4783;;;;;0,5465;;12,2896
16/08/2009;0,9582;1,0508;0,69;0,7225;1,1482;;1,3133;1,3902;1,5906;1,4023;1,4782;;;;;0,5464;;12,2907
17/08/2009;0,9582;1,0541;0,6909;0,7232;1,1513;;1,3174;1,3935;1,5911;1,4025;1,4795;;;;;0,5533;;12,315
18/08/2009;0,9588;1,0553;0,6918;0,7239;1,1529;;1,3192;1,3941;1,5926;1,403;1,4823;;;;;0,5529;;12,3268
19/08/2009;0,9588;1,0554;0,6934;0,7245;1,1528;;1,3193;1,3944;1,5954;1,4032;1,4825;;;;;0,5536;;12,3333
20/08/2009;0,9601;1,0555;0,6941;0,7246;1,153;;1,3195;1,395;1,5944;1,4032;1,4826;;;;;0,5542;;12,3362
21/08/2009;0,9601;1,0555;0,6947;0,7248;1,1529;;1,3195;1,3955;1,5941;1,4032;1,4823;;;;;0,5576;;12,3402
22/08/2009;0,9601;1,0532;0,6944;0,7253;1,1505;;1,3166;1,393;1,5941;1,403;1,4821;;;;;0,5513;;12,3236
23/08/2009;0,9601;1,0531;0,6944;0,7253;1,1504;;1,3165;1,3931;1,5941;1,403;1,4819;;;;;0,5511;;12,323
24/08/2009;0,9601;1,0559;0,6949;0,7262;1,1531;;1,3191;1,3953;1,5941;1,4011;1,4815;;;;;0,5578;;12,3391
25/08/2009;0,9595;1,0559;0,6949;0,7262;1,1531;;1,3181;1,3946;1,5941;1,3988;1,4802;;;;;0,558;;12,3334
26/08/2009;0,9595;1,0556;0,6927;0,7238;1,1527;;1,3141;1,3905;1,5913;1,3936;1,4761;;;;;0,5578;;12,3077
27/08/2009;0,961;1,0554;0,6922;0,7231;1,1525;;1,3126;1,3896;1,591;1,3936;1,4745;;;;;0,5609;;12,3064
28/08/2009;0,961;1,055;0,6919;0,7227;1,1522;;1,3121;1,3891;1,5915;1,3935;1,4737;;;;;0,5608;;12,3035
29/08/2009;0,961;1,0526;0,6917;0,7227;1,1499;;1,3088;1,3864;1,5912;1,3932;1,4737;;;;;0,5544;;12,2856
30/08/2009;0,961;1,0525;0,6917;0,7227;1,1497;;1,3087;1,3865;1,5912;1,3932;1,4736;;;;;0,5542;;12,285
31/08/2009;0,961;1,0542;0,692;0,7222;1,1514;;1,3109;1,3882;1,5912;1,3912;1,4724;;;;;0,561;;12,2957
01/09/2009;0,961;1,0531;0,6918;0,7221;1,1501;;1,3098;1,3872;1,5912;1,3888;1,4709;;;;;0,561;;12,287
02/09/2009;0,961;1,0485;0,6897;0,7213;1,1442;;1,3052;1,3833;1,591;1,3834;1,466;;;;;0,5657;;12,2593
03/09/2009;0,9583;1,0466;0,6884;0,7206;1,1421;;1,3035;1,3812;1,5906;1,3834;1,4637;;;;;0,5668;;12,2452
04/09/2009;0,9583;1,0456;0,6878;0,7202;1,1407;;1,3023;1,3806;1,5905;1,3833;1,4619;;;;;0,5668;;12,238
05/09/2009;0,9583;1,0423;0,6874;0,72;1,1381;;1,2979;1,3771;1,5905;1,3831;1,4612;;;;;0,5606;;12,2165
06/09/2009;0,9583;1,0422;0,6873;0,72;1,138;;1,2978;1,3772;1,5905;1,3831;1,4613;;;;;0,5603;;12,216
07/09/2009;0,9583;1,0452;0,6877;0,7201;1,1406;;1,2998;1,3786;1,5898;1,3789;1,4588;;;;;0,5701;;12,2279
08/09/2009;0,9583;1,0451;0,6876;0,72;1,1404;;1,2995;1,3781;1,5898;1,3788;1,4587;;;;;0,5711;;12,2274
09/09/2009;0,9583;1,0355;0,6781;0,7128;1,1315;;1,2932;1,3714;1,5891;1,3689;1,4532;;;;;0,5706;;12,1626
10/09/2009;0,9459;1,0287;0,6721;0,7084;1,1244;;1,2881;1,3671;1,5882;1,3639;1,4475;;;;;0,5726;;12,1069
11/09/2009;0,9459;1,0252;0,6695;0,7051;1,1204;;1,2844;1,3645;1,5878;1,362;1,4416;;;;;0,5727;;12,0791
12/09/2009;0,9459;1,0202;0,6683;0,7042;1,1161;;1,2782;1,3592;1,5877;1,3595;1,44;;;;;0,567;;12,0463
13/09/2009;0,9459;1,0193;0,6683;0,7037;1,1149;;1,2772;1,359;1,5877;1,3574;1,4385;;;;;0,5669;;12,0388
14/09/2009;0,9364;1,021;0,6683;0,7029;1,1157;;1,2802;1,3609;1,5875;1,3541;1,4372;;;;;0,5738;;12,038
15/09/2009;0,9364;1,0194;0,6679;0,7023;1,1131;;1,2771;1,3576;1,589;1,3541;1,4355;;;;;0,5738;;12,0262
16/09/2009;0,9364;1,018;0,6654;0,7005;1,1124;;1,2749;1,3557;1,583;1,354;1,434;;;;;0,5734;;12,0077
17/09/2009;0,9316;1,0173;0,6644;0,7005;1,1124;;1,274;1,3542;1,5839;1,354;1,4338;;;;;0,5744;;12,0005
18/09/2009;0,9316;1,0159;0,6638;0,7004;1,1113;;1,2714;1,35;1,5862;1,3495;1,4312;;;;;0,5745;;11,9858
19/09/2009;0,9316;1,0122;0,6632;0,7008;1,1076;;1,2657;1,3454;1,5862;1,3459;1,4284;;;;;0,568;;11,955
20/09/2009;0,9316;1,0115;0,6632;0,7008;1,1066;;1,2636;1,3446;1,5858;1,3404;1,425;;;;;0,5678;;11,9409
21/09/2009;0,9245;1,0142;0,6635;0,7008;1,109;;1,2672;1,3464;1,5858;1,3391;1,4247;;;;;0,5746;;11,9498
22/09/2009;0,9245;1,0121;0,6619;0,7008;1,1065;;1,264;1,3429;1,5869;1,3389;1,4228;;;;;0,5748;;11,9361
23/09/2009;0,9245;1,0112;0,661;0,6991;1,1063;;1,2626;1,3405;1,58;1,3389;1,4219;;;;;0,5741;;11,9201
24/09/2009;0,92;1,0109;0,6605;0,6995;1,1064;;1,2616;1,3393;1,579;1,3389;1,4217;;;;;0,5749;;11,9127
25/09/2009;0,92;1,0082;0,6603;0,6992;1,1062;;1,2585;1,3387;1,5786;1,3388;1,4212;;;;;0,5749;;11,9046
26/09/2009;0,9108;1,005;0,6599;0,699;1,1038;;1,2541;1,3357;1,5786;1,3388;1,4209;;;;;0,5684;;11,875
27/09/2009;0,9108;1,0051;0,6599;0,699;1,1036;;1,2543;1,3359;1,5786;1,3388;1,4209;;;;;0,5682;;11,8751
28/09/2009;0,9108;1,0104;0,6602;0,6986;1,1063;;1,2606;1,3385;1,5786;1,3388;1,4213;;;;;0,575;;11,8991
29/09/2009;0,9199;1,0109;0,6601;0,6986;1,1062;;1,2613;1,3385;1,5786;1,3386;1,4214;;;;;0,575;;11,9091
30/09/2009;0,9199;1,01;0,6567;0,6944;1,1059;;1,2597;1,3356;1,5764;1,3389;1,4203;;;;;0,5741;;11,8919
01/10/2009;0,9171;1,0095;0,6559;0,693;1,1056;;1,2585;1,3346;1,576;1,3389;1,4183;;;;;0,5749;;11,8823
02/10/2009;0,9174;1,0092;0,6553;0,6923;1,1055;;1,2554;1,3316;1,5761;1,3333;1,4154;;;;;0,575;;11,8665
03/10/2009;0,9174;1,0065;0,6547;0,6922;1,1032;;1,2496;1,3275;1,5761;1,3297;1,4117;;;;;0,5685;;11,8371
04/10/2009;0,9174;1,0064;0,6547;0,6922;1,103;;1,2482;1,3265;1,5761;1,3246;1,4095;;;;;0,5683;;11,8269
05/10/2009;0,9174;1,0094;0,6549;0,6922;1,1057;;1,2522;1,3291;1,5761;1,3245;1,41;;;;;0,5751;;11,8466
06/10/2009;0,9174;1,0093;0,6537;0,6921;1,1056;;1,2519;1,3287;1,5761;1,3243;1,4099;;;;;0,575;;11,844
07/10/2009;0,9171;1,0094;0,6552;0,6925;1,1056;;1,2502;1,3281;1,5738;1,3241;1,4079;;;;;0,5746;;11,8385
08/10/2009;0,9168;1,01;0,6554;0,6928;1,1058;;1,2491;1,3274;1,5696;1,3241;1,4076;;;;;0,5752;;11,8338
09/10/2009;0,9168;1,0098;0,6554;0,6928;1,1057;;1,2488;1,327;1,5687;1,3241;1,4072;;;;;0,5753;;11,8316
10/10/2009;0,9168;1,0075;0,655;0,6928;1,1033;;1,2457;1,3241;1,5683;1,3243;1,4067;;;;;0,5688;;11,8133
11/10/2009;0,9168;1,0075;0,655;0,6924;1,1032;;1,2455;1,3242;1,5683;1,3243;1,4067;;;;;0,5686;;11,8125
12/10/2009;0,9168;1,0099;0,6554;0,6922;1,1059;;1,2486;1,3267;1,567;1,3243;1,4071;;;;;0,5756;;11,8295
13/10/2009;0,9168;1,2318;0,6555;0,6912;1,1065;;1,25;1,3271;1,567;1,328;1,4092;;;;;0,5756;;12,0587
14/10/2009;0,9191;1,0124;0,6573;0,691;1,1588;;1,2531;1,3292;1,5712;1,334;1,414;;;;;0,5849;;11,925
15/10/2009;0,9154;1,0129;0,6578;0,6909;1,1593;;1,2541;1,33;1,5715;1,3338;1,4151;;;;;0,5865;;11,9273
16/10/2009;0,9154;1,015;0,6585;0,6913;1,1625;;1,2542;1,3303;1,5719;1,3339;1,4151;;;;;0,5855;;11,9336
17/10/2009;0,9154;1,0147;0,6595;0,6915;1,1631;;1,2509;1,3281;1,5719;1,334;1,4165;;;;;0,5791;;11,9247
18/10/2009;0,9154;1,0153;0,6595;0,6914;1,164;;1,2509;1,3283;1,5719;1,3339;1,4165;;;;;0,5789;;11,926
19/10/2009;0,9154;1,1197;0,8417;0,6917;1,1701;;1,2565;1,3167;1,5731;1,3393;1,42;;;;;0,5866;;12,2308
20/10/2009;0,9154;1,0248;0,6618;0,6927;1,1253;;1,2597;1,3166;1,5736;1,3415;1,4217;;;;;0,587;;11,9201
21/10/2009;0,9248;1,0296;0,6748;0,6855;1,1283;;1,2629;1,3218;1,5729;1,341;1,4246;;;;;0,5898;;11,956
22/10/2009;0,9289;1,0353;0,6802;0,6886;1,1333;;1,2654;1,3246;1,5754;1,3464;1,427;;;;;0,5925;;11,9976
23/10/2009;0,9313;1,0355;0,6812;0,689;1,1362;;1,2658;1,3258;1,5755;1,3484;1,4301;;;;;0,5925;;12,0113
24/10/2009;0,9292;1,0355;0,6822;0,6895;1,1366;;1,2653;1,327;1,5761;1,3516;1,4319;;;;;0,5861;;12,011
25/10/2009;0,9292;1,0375;0,6825;0,6895;1,1386;;1,2676;1,3291;1,5765;1,358;1,4349;;;;;0,5871;;12,0305
26/10/2009;0,9292;1,0455;0,6832;0,7105;1,1447;;1,2768;1,3333;1,58;1,3682;1,4401;;;;;0,5945;;12,106
27/10/2009;0,9363;1,048;0,6843;0,7105;1,148;;1,2813;1,3361;1,5804;1,3685;1,4447;;;;;0,5944;;12,1325
28/10/2009;0,9363;1,0513;0,6922;0,7184;1,1507;;1,2844;1,3407;1,5871;1,3686;1,4477;;;;;0,5937;;12,1711
29/10/2009;0,9591;1,0532;0,6939;0,7212;1,1518;;1,2854;1,3426;1,5883;1,3682;1,4479;;;;;0,5947;;12,2063
30/10/2009;0,9591;1,0531;0,6941;0,7214;1,1518;;1,2853;1,3429;1,5884;1,3682;1,4477;;;;;0,5947;;12,2067
31/10/2009;0,9591;1,0504;0,6939;0,7223;1,1495;;1,2825;1,3433;1,5884;1,3699;1,4489;;;;;0,5883;;12,1965
01/11/2009;0,9591;1,0503;0,694;0,7225;1,1494;;1,2833;1,3442;1,5884;1,3735;1,4503;;;;;0,5881;;12,2031
02/11/2009;0,9591;1,0534;0,6945;0,7228;1,1512;;1,2888;1,3465;1,5884;1,3778;1,4522;;;;;0,5954;;12,2301
03/11/2009;0,9591;1,0537;0,6948;0,7228;1,1514;;1,2907;1,3489;1,5885;1,3779;1,4535;;;;;0,5953;;12,2366
04/11/2009;0,9615;1,0537;0,696;0,7229;1,1512;;1,2948;1,3517;1,5888;1,3823;1,4575;;;;;0,596;;12,2564
05/11/2009;0,9689;1,0541;0,6967;0,7243;1,1514;;1,296;1,3533;1,5911;1,3823;1,4576;;;;;0,5975;;12,2732
06/11/2009;0,9683;1,054;0,6965;0,7248;1,1513;;1,2962;1,3537;1,5911;1,3824;1,4574;;;;;0,5984;;12,2741
07/11/2009;0,9683;1,0518;0,6967;0,7266;1,149;;1,2933;1,3531;1,5911;1,3824;1,4573;;;;;0,592;;12,2616
08/11/2009;0,9683;1,0518;0,6967;0,7271;1,1489;;1,2932;1,3535;1,5911;1,3824;1,4573;;;;;0,5918;;12,2621
09/11/2009;0,9683;1,0553;0,6972;0,7285;1,1533;;1,2966;1,3541;1,5911;1,3824;1,4578;;;;;0,5985;;12,2831
10/11/2009;0,9683;1,0556;0,6973;0,7285;1,1529;;1,2966;1,3534;1,5911;1,383;1,4572;;;;;0,5985;;12,2824
11/11/2009;0,9688;1,0559;0,6974;0,729;1,1533;;1,2968;1,354;1,5913;1,383;1,4576;;;;;0,598;;12,2851
12/11/2009;0,969;1,0561;0,6975;0,7293;1,153;;1,297;1,3538;1,5913;1,3825;1,4577;;;;;0,5986;;12,2858
13/11/2009;0,969;1,0559;0,6973;0,7293;1,1528;;1,297;1,3539;1,5913;1,3825;1,4574;;;;;0,5986;;12,285
14/11/2009;0,969;1,052;0,6971;0,7299;1,1489;;1,2923;1,3521;1,5913;1,3791;3,5679;;;;;0,5923;;14,3719
15/11/2009;0,969;1,0513;0,697;0,7299;1,1481;;1,2914;1,3519;1,591;1,3777;3,5667;;;;;0,5921;;14,3661
16/11/2009;0,969;1,0531;0,6974;0,7304;1,1492;;1,2941;1,3516;1,5909;1,3739;1,4532;;;;;0,5988;;12,2616
17/11/2009;0,9643;1,1557;0,6974;0,7302;1,1484;;1,4126;1,3507;1,5909;1,374;1,4522;;;;;0,5989;;12,4753
18/11/2009;0,9643;1,1536;0,6937;0,7292;1,1469;;1,4101;1,35;1,5909;1,3732;1,4514;;;;;0,5984;;12,4617
19/11/2009;0,9639;1,1521;0,6924;0,7272;1,1452;;1,4094;1,3488;1,5906;1,3729;1,4512;;;;;0,599;;12,4527
20/11/2009;0,9639;1,0478;0,6918;0,7268;1,1439;;1,2889;1,3483;1,5893;1,3728;1,4495;;;;;0,5991;;12,2221
21/11/2009;0,9639;1,0451;0,6914;0,7268;1,1417;;1,2853;1,3478;1,5893;1,373;1,4492;;;;;0,5927;;12,2062
22/11/2009;0,9639;1,0451;0,6914;0,7268;1,1415;;1,2851;1,3482;1,5891;1,3731;1,4491;;;;;0,5925;;12,2058
23/11/2009;0,9639;1,0477;0,6916;0,7263;1,1439;;1,2885;1,3485;1,5891;1,3731;1,4492;;;;;0,5993;;12,2211
24/11/2009;0,9639;1,0477;0,6916;0,7262;1,1437;;1,2885;1,3479;1,5891;1,3732;1,4488;;;;;0,5993;;12,2199
25/11/2009;0,9668;1,0491;0,6931;0,7254;1,1453;;1,2899;1,3496;1,5894;1,3759;1,451;;;;;0,5994;;12,2349
26/11/2009;0,9661;1,0509;0,9957;0,725;1,148;;1,2915;1,3511;1,5896;1,3775;1,4533;;;;;0,5999;;12,5486
27/11/2009;0,9661;1,051;0,9957;0,7249;1,1481;;1,2921;1,3515;1,5899;1,3776;1,4545;;;;;0,5994;;12,5508
28/11/2009;0,9661;1,0497;0,9962;0,725;1,1472;;1,2902;1,3508;1,5905;1,378;1,4546;;;;;0,5931;;12,5414
29/11/2009;0,9661;1,0496;0,9962;0,725;1,1471;;1,29;1,3511;1,5905;1,3781;1,4546;;;;;0,5929;;12,5412
30/11/2009;0,9661;1,0523;0,6953;0,725;1,1497;;1,2936;1,3519;1,5905;1,3781;1,4549;;;;;0,5995;;12,2569
01/12/2009;0,9661;1,0523;0,6951;0,7248;1,1497;;1,2938;1,3518;1,5905;1,3781;1,4551;;;;;0,5998;;12,2571
02/12/2009;0,9614;1,0504;0,6921;0,7239;1,1479;;1,2919;1,3495;1,5904;1,3748;1,4527;;;;;0,5993;;12,2343
03/12/2009;0,9606;1,0491;0,6914;0,7209;1,1474;;1,2904;1,3475;1,5897;1,3722;1,4513;;;;;0,6003;;12,2208
04/12/2009;0,9606;1,0473;0,6905;0,7198;1,1449;;1,289;1,3472;1,5897;1,3684;1,45;;;;;0,6003;;12,2077
05/12/2009;0,9606;1,0444;0,6901;0,7195;1,1418;;1,2851;1,3462;1,5895;1,3687;1,4494;;;;;0,5942;;12,1895
06/12/2009;0,9606;1,0443;0,6901;0,7195;1,1416;;1,2849;1,3465;1,5895;1,3687;1,4493;;;;;0,594;;12,189
07/12/2009;0,961;1,0471;0,6906;0,7195;1,1444;;1,2886;1,3468;1,5895;1,3687;1,4496;;;;;0,6004;;12,2062
08/12/2009;0,961;1,0491;0,6924;0,7197;1,1468;;1,2896;1,3469;1,5895;1,3723;1,4508;;;;;0,6003;;12,2184
09/12/2009;0,9657;1,0514;0,6942;0,7204;1,1489;;1,2904;1,3476;1,5887;1,3736;1,4518;;;;;0,5997;;12,2324
10/12/2009;0,9678;1,052;0,6947;0,7211;1,1497;;1,2906;1,348;1,5889;1,373;1,4523;;;;;0,6001;;12,2382
11/12/2009;0,9678;1,0519;0,6948;0,7211;1,1496;;1,2905;1,348;1,589;1,373;1,4522;;;;;0,6001;;12,238
12/12/2009;0,9678;1,0493;0,6946;0,721;1,1472;;1,2868;1,3474;1,589;1,373;1,452;;;;;0,594;;12,2221
13/12/2009;0,9678;1,0492;0,6946;0,721;1,1471;;1,2867;1,3476;1,589;1,373;1,452;;;;;0,5939;;12,2219
14/12/2009;0,9678;1,0495;0,695;0,7208;1,146;;1,2881;1,3464;1,589;1,3646;1,4482;;;;;0,6015;;12,2169
15/12/2009;0,9678;1,0489;0,6949;0,7208;1,1449;;1,2878;1,3463;1,5889;1,3646;1,4478;;;;;0,6044;;12,2171
16/12/2009;0,963;1,0463;0,6907;0,7191;1,1423;;1,2844;1,3434;1,5884;1,3642;1,4451;;;;;0,6046;;12,1915
17/12/2009;0,962;1,0453;0,6899;0,718;1,1414;;1,2835;1,342;1,5878;1,3639;1,4446;;;;;0,6052;;12,1836
18/12/2009;0,962;1,0446;0,6894;0,7176;1,1412;;1,2825;1,3415;1,5876;1,3638;1,4437;;;;;0,6088;;12,1827
